Channel_RawInput,Count_SegmentedNuclei,Count_ShrunkenNuclei,Count_Speckles,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05Smooth,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_09MaskImage,ExecutionTime_10ExpandOrShrinkObjects,ExecutionTime_11MaskImage,ExecutionTime_12ImageMath,ExecutionTime_13OverlayOutlines,ExecutionTime_14IdentifyPrimaryObjects,ExecutionTime_15OverlayOutlines,ExecutionTime_17MeasureObjectIntensity,ExecutionTime_18MeasureObjectIntensity,ExecutionTime_19MeasureObjectIntensity,ExecutionTime_20MeasureObjectSizeShape,ExecutionTime_21MeasureTexture,ExecutionTime_22RelateObjects,ExecutionTime_23CalculateMath,ExecutionTime_24CalculateMath,ExecutionTime_25CalculateMath,ExecutionTime_26CalculateMath,ExecutionTime_27CalculateMath,ExecutionTime_28CalculateMath,ExecutionTime_29CalculateMath,ExecutionTime_30CalculateMath,FileName_RawInput,Frame_RawInput,Group_Index,Group_Number,Height_RawInput,ImageNumber,ImageSet_ImageSet,MD5Digest_RawInput,Metadata_ExperimentID,Metadata_FileLocation,Metadata_Frame,Metadata_ImageID,Metadata_Series,Metadata_Stain,Metadata_Treatment,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05Smooth,ModuleError_07IdentifyPrimaryObjects,ModuleError_09MaskImage,ModuleError_10ExpandOrShrinkObjects,ModuleError_11MaskImage,ModuleError_12ImageMath,ModuleError_13OverlayOutlines,ModuleError_14IdentifyPrimaryObjects,ModuleError_15OverlayOutlines,ModuleError_17MeasureObjectIntensity,ModuleError_18MeasureObjectIntensity,ModuleError_19MeasureObjectIntensity,ModuleError_20MeasureObjectSizeShape,ModuleError_21MeasureTexture,ModuleError_22RelateObjects,ModuleError_23CalculateMath,ModuleError_24CalculateMath,ModuleError_25CalculateMath,ModuleError_26CalculateMath,ModuleError_27CalculateMath,ModuleError_28CalculateMath,ModuleError_29CalculateMath,ModuleError_30CalculateMath,PathName_RawInput,ProcessingStatus,Scaling_RawInput,Series_RawInput,Texture_AngularSecondMoment_RawInput_10_0,Texture_AngularSecondMoment_RawInput_10_90,Texture_AngularSecondMoment_RawInput_5_0,Texture_AngularSecondMoment_RawInput_5_90,Texture_Contrast_RawInput_10_0,Texture_Contrast_RawInput_10_90,Texture_Contrast_RawInput_5_0,Texture_Contrast_RawInput_5_90,Texture_Correlation_RawInput_10_0,Texture_Correlation_RawInput_10_90,Texture_Correlation_RawInput_5_0,Texture_Correlation_RawInput_5_90,Texture_DifferenceEntropy_RawInput_10_0,Texture_DifferenceEntropy_RawInput_10_90,Texture_DifferenceEntropy_RawInput_5_0,Texture_DifferenceEntropy_RawInput_5_90,Texture_DifferenceVariance_RawInput_10_0,Texture_DifferenceVariance_RawInput_10_90,Texture_DifferenceVariance_RawInput_5_0,Texture_DifferenceVariance_RawInput_5_90,Texture_Entropy_RawInput_10_0,Texture_Entropy_RawInput_10_90,Texture_Entropy_RawInput_5_0,Texture_Entropy_RawInput_5_90,Texture_InfoMeas1_RawInput_10_0,Texture_InfoMeas1_RawInput_10_90,Texture_InfoMeas1_RawInput_5_0,Texture_InfoMeas1_RawInput_5_90,Texture_InfoMeas2_RawInput_10_0,Texture_InfoMeas2_RawInput_10_90,Texture_InfoMeas2_RawInput_5_0,Texture_InfoMeas2_RawInput_5_90,Texture_InverseDifferenceMoment_RawInput_10_0,Texture_InverseDifferenceMoment_RawInput_10_90,Texture_InverseDifferenceMoment_RawInput_5_0,Texture_InverseDifferenceMoment_RawInput_5_90,Texture_SumAverage_RawInput_10_0,Texture_SumAverage_RawInput_10_90,Texture_SumAverage_RawInput_5_0,Texture_SumAverage_RawInput_5_90,Texture_SumEntropy_RawInput_10_0,Texture_SumEntropy_RawInput_10_90,Texture_SumEntropy_RawInput_5_0,Texture_SumEntropy_RawInput_5_90,Texture_SumVariance_RawInput_10_0,Texture_SumVariance_RawInput_10_90,Texture_SumVariance_RawInput_5_0,Texture_SumVariance_RawInput_5_90,Texture_Variance_RawInput_10_0,Texture_Variance_RawInput_10_90,Texture_Variance_RawInput_5_0,Texture_Variance_RawInput_5_90,Threshold_FinalThreshold_SegmentedNuclei,Threshold_FinalThreshold_Speckles,Threshold_OrigThreshold_SegmentedNuclei,Threshold_OrigThreshold_Speckles,Threshold_SumOfEntropies_SegmentedNuclei,Threshold_SumOfEntropies_Speckles,Threshold_WeightedVariance_SegmentedNuclei,Threshold_WeightedVariance_Speckles,URL_RawInput,Width_RawInput
-1,15.0,15.0,107.0,0,0.0,0.44,0,4.69,22.19,0.1,5.93,0.1,0.0999999999999,3.11,6.96,3.99,2.21,2.28,0.75,73.26,37.44,3.36,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.02,0.02,0.0100000000002,0.00999999999999,Exp1_control_LaminB1_7.tiff,0,37,1,2028,37,120,88805c59127d60ae7cd4f3d0bc43b634,Exp1,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_7.tiff,0,7,0,LaminB1,control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.873367351562,0.873697246651,0.879417733618,0.879578318464,0.108143571759,0.106105210893,0.0717264281278,0.0708313955586,0.619919048361,0.627083063063,0.747313112682,0.750466246051,0.211808200975,0.209132137843,0.180509872759,0.179167385045,0.104571205438,0.10266227382,0.0695950984797,0.0687453739524,0.400845480322,0.399582631243,0.378940043039,0.378176434427,-0.440585433061,-0.445498311829,-0.522928854896,-0.525905326419,0.450204070198,0.452432253669,0.485109868833,0.486311122958,0.974676014451,0.97511756717,0.979351467303,0.979555803923,2.15720693248,2.15720693248,2.15681838346,2.15681838346,0.343112646265,0.342762827103,0.333966291496,0.33373866063,0.460911895468,0.462950256335,0.4959835064,0.49687853897,0.142263866807,0.142263866807,0.141927483632,0.141927483632,0.0676107460993,0.979149,0.0847650393535,0.278137691319,-11.8915304876,-10.8342462253,1.38956794228,0.429192529548,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_7.tiff,2028
-1,12.0,12.0,85.0,0,0.0,0.39,0,4.48,22.6,0.11,5.32,0.12,0.0999999999999,3.26,8.61,4.99,2.62,2.72,0.95,61.85,22.35,2.72,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.02,0.00999999999999,0.02,Exp1_control_LaminB1_8.tiff,0,38,1,2028,38,120,409d9a76203eae4dba4d2ec1e06b8f18,Exp1,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_8.tiff,0,8,0,LaminB1,control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.91360533866,0.911907501121,0.918155866364,0.917195496953,0.0825768282694,0.0913132888813,0.0536278555975,0.0592066969496,0.58867324807,0.545155713646,0.732228066811,0.704372074489,0.158665153333,0.166849156691,0.133977847669,0.140213448167,0.0807710231286,0.0892030664605,0.0525842727213,0.0580062875202,0.289368005055,0.294660541147,0.272568948246,0.276559955533,-0.426770899032,-0.39799656444,-0.515139219848,-0.493397600959,0.381170432624,0.369047001574,0.415109179721,0.407041281882,0.982434841642,0.98122564197,0.985826837334,0.984977307731,2.1038962943,2.1038962943,2.10363950662,2.10363950662,0.249844546351,0.252681152063,0.241757432962,0.243531218663,0.318937675137,0.310201214525,0.346920887199,0.341342045847,0.100378625852,0.100378625852,0.100137185699,0.100137185699,0.058313611755,0.979631,0.0761160497364,0.233055174351,-12.1121881522,-10.9739873313,1.22572830505,0.453271900641,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_8.tiff,2028
-1,26.0,26.0,216.0,0,0.0,0.42,0,4.56,20.04,0.0899999999997,9.2,0.0799999999999,0.0799999999999,2.58,7.07,4.92,3.93,3.79,0.95,86.59,30.25,2.78,0.00999999999999,0.00999999999999,0.00999999999999,0.0,0.0,0.0100000000002,0.00999999999976,0.00999999999976,Exp1_control_LaminB1_9.tiff,0,39,1,2028,39,120,c80de5b253d413364b87e6d02c6f3519,Exp1,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_9.tiff,0,9,0,LaminB1,control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.862138258545,0.862646736815,0.874148126554,0.874577427933,0.124649603275,0.120714359717,0.0861344537815,0.0822854724904,0.395714330094,0.413516144076,0.582220052793,0.60042901223,0.261737946332,0.259471264196,0.21728954328,0.215007217387,0.11889724918,0.115129889947,0.0827823849538,0.0790592374524,0.409777725539,0.408508131718,0.381481833424,0.379956820782,-0.200436569793,-0.20590186569,-0.323661473205,-0.330301426335,0.295786348237,0.299607671367,0.37038557414,0.373889511183,0.966770258108,0.967079243124,0.973790809909,0.974091823481,2.1278329844,2.12774917263,2.12773445612,2.12769277568,0.345367647847,0.344705640377,0.329118863455,0.32856072628,0.28790009231,0.290934582852,0.32620814431,0.329580768904,0.102765417412,0.10231500014,0.1029076308,0.102669442166,0.046921257214,0.946542,0.0515897045125,0.145955011249,-12.1447743346,-11.6141850097,1.91842711246,0.796429896577,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp1_control_LaminB1_9.tiff,2028
-1,17.0,17.0,175.0,0,0.0,0.44,0,4.09,17.51,0.0799999999999,5.32,0.0900000000001,0.0899999999997,2.88,6.15,3.56,2.09,2.3,0.87,71.79,34.05,3.27,0.02,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.02,0.00999999999999,0.00999999999999,Exp2_R3-4si_LaminB1_0.tiff,0,40,1,1916,40,120,1f91fd557036af66e74df4be8d33e67f,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_0.tiff,0,0,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.894940921426,0.892393907689,0.904412134979,0.903295364786,0.212251389415,0.245707435261,0.136227029755,0.154950626469,0.469396966117,0.385760861419,0.658579835823,0.611653660633,0.234523780899,0.247958544432,0.193614975657,0.202969638503,0.205939832561,0.237929703576,0.132846141789,0.150927726614,0.368815071293,0.375544754188,0.33956271387,0.344271946301,-0.297040719412,-0.265967217184,-0.428759998625,-0.406969224585,0.347460663013,0.329870399794,0.411292385356,0.401620760888,0.971395291458,0.969153371767,0.977634037557,0.976184960269,2.14797409346,2.14797409346,2.14758692942,2.14758692942,0.307209269856,0.311362619823,0.289355838402,0.29135771268,0.587786966423,0.554330920577,0.661775221128,0.643051624415,0.20000958896,0.20000958896,0.199500562721,0.199500562721,0.0624359484797,0.971221,0.0755859320063,0.205836631358,-12.2158914456,-11.30482149,1.8853462006,0.389141033862,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_0.tiff,1916
-1,22.0,22.0,248.0,0,0.0,0.46,0,4.12,18.06,0.0699999999999,7.53,0.0999999999999,0.0799999999999,2.24,6.32,3.62,2.61,2.99,0.89,78.62,32.96,2.87,0.00999999999976,0.0,0.00999999999976,0.02,0.00999999999976,0.0100000000002,0.00999999999976,0.0100000000002,Exp2_R3-4si_LaminB1_1.tiff,0,41,1,1916,41,120,2e8c7e4f5b1297013e520c97d4b4e852,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_1.tiff,0,1,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.852628179208,0.853090741841,0.868718415895,0.86897491466,0.35143224232,0.338924766751,0.227266271853,0.210030326568,0.393394785552,0.411636138133,0.606727044678,0.635517376473,0.330308851855,0.329496054863,0.270833134817,0.268513053658,0.335507687384,0.323338421353,0.218889975696,0.202078298029,0.498716456384,0.497024419677,0.455874023876,0.454544024776,-0.217799295253,-0.215706774229,-0.367461259363,-0.368264760388,0.338759656929,0.336901262785,0.430735564227,0.430959033475,0.955883286574,0.955900293167,0.965895170337,0.966097301829,2.20996709654,2.20876388594,2.20941773208,2.20881278479,0.408064340792,0.407080451935,0.379710521643,0.379470494117,0.807252958366,0.813162191252,0.928502355397,0.942451205695,0.289671300172,0.288969929443,0.288942156812,0.288591539274,0.0626869484179,0.961822,0.0699702426623,0.194429442286,-12.4313366553,-11.4171718256,2.0736992138,0.454412318528,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_1.tiff,1916
-1,36.0,36.0,332.0,0,0.0,0.45,0,4.11,21.08,0.1,10.7,0.0999999999999,0.0899999999999,2.67,7.85,4.62,3.99,3.83,0.92,75.17,21.96,2.54,0.00999999999999,0.00999999999999,0.0,0.00999999999999,0.00999999999999,0.0200000000002,0.0,0.0,Exp2_R3-4si_LaminB1_10.tiff,0,42,1,1916,42,120,9aa22660bad03b792df92299cea664a5,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_10.tiff,0,10,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.771774359176,0.772167225955,0.789105534051,0.789597561899,0.296575532271,0.293420732682,0.190531086371,0.185045593635,0.492854081445,0.498514521598,0.67346556572,0.682969434555,0.396621885719,0.392789114609,0.32531061322,0.32168052389,0.276768466267,0.274101829408,0.179912802774,0.174783987674,0.689491295053,0.688363594068,0.638405723826,0.636424613593,-0.291723050451,-0.2952775996,-0.415402858669,-0.420760500734,0.458147277465,0.460612387291,0.533409786645,0.536291803578,0.943704530965,0.944457654125,0.956442502936,0.957039611107,2.29217014942,2.29232102995,2.2914679763,2.29155619209,0.566185559082,0.565920613287,0.542378437591,0.541723551879,0.87301082912,0.876785565684,0.976457991609,0.98232193369,0.292551574592,0.292551574592,0.291841881831,0.291841881831,0.0715920032741,0.946101,0.07780612697,0.234115436673,-12.433120427,-11.2298547048,2.91860100115,0.493926119215,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_10.tiff,1916
-1,30.0,30.0,303.0,0,0.0,0.31,0,2.97,17.47,0.0799999999999,9.11,0.0899999999999,0.0600000000002,2.3,6.36,3.8,3.63,3.52,0.88,79.96,32.55,2.58,0.00999999999999,0.00999999999999,0.0,0.0,0.0,0.02,0.0,0.0,Exp2_R3-4si_LaminB1_11.tiff,0,43,1,1916,43,120,87be5413b2da936800db5669cc48f682,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_11.tiff,0,11,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.847435405181,0.846545762261,0.864514687446,0.864164013531,0.212817122941,0.20947091593,0.139358553764,0.135068207466,0.350338473278,0.35801603969,0.573514576135,0.585788261522,0.309142154733,0.312399031268,0.250127157766,0.251965563641,0.202349645629,0.198841784602,0.133832123273,0.129513926485,0.473604724187,0.475005279358,0.432937009911,0.433681334502,-0.196593975691,-0.185467648648,-0.348031364851,-0.342251631459,0.313218025048,0.304659760482,0.408348251313,0.405240904159,0.959066442071,0.958393769148,0.968903394837,0.96848433806,2.16603375343,2.1653940857,2.16559933753,2.16527351265,0.391862971163,0.393159046662,0.366429585896,0.3671377097,0.442345955639,0.443099048124,0.514162274689,0.517099268215,0.163790769645,0.162496156461,0.163380207113,0.162703477647,0.0511363727166,0.943856,0.0566487960408,0.147804051638,-12.3840037847,-11.297396855,2.82251927088,0.377212417428,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_11.tiff,1916
-1,25.0,25.0,137.0,0,0.0,0.35,0,4.1,16.98,0.0900000000001,5.7,0.0900000000001,0.0699999999999,2.34,6.13,3.52,2.42,2.76,0.87,72.1,34.06,3.19,0.00999999999999,0.00999999999999,0.00999999999999,0.0,0.00999999999999,0.02,0.00999999999999,0.02,Exp2_R3-4si_LaminB1_12.tiff,0,44,1,1916,44,120,b62897fc80a059cf9e1cdacbb1b4ac8c,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_12.tiff,0,12,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.867301987677,0.86743968492,0.875040186555,0.875119463036,0.0826472057255,0.0774337494825,0.0576816562501,0.0529745381371,0.62368321708,0.647203208297,0.736703293244,0.758126212234,0.206958262021,0.204994127199,0.173250455468,0.170397678421,0.0796866581391,0.0746016114844,0.0558943166212,0.0512942886555,0.396033596488,0.395108105273,0.371051936255,0.369607509306,-0.411322330387,-0.413158710782,-0.508519842712,-0.513483368132,0.430608215732,0.431474334013,0.472819947909,0.474842457846,0.975456975859,0.975687671242,0.980320966911,0.980650590232,2.14211604054,2.14196570768,2.1417461155,2.14167974882,0.34553044166,0.345910641627,0.332750443967,0.33313143195,0.356595524563,0.361536782715,0.380467812995,0.385059915329,0.109814323732,0.109670459756,0.109540180113,0.109476575082,0.0614436750008,0.978896,0.0749270455989,0.268474832177,-12.5007295861,-10.7882260397,2.55721907298,0.369604380895,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_12.tiff,1916
-1,31.0,31.0,113.0,0,0.0,0.39,0,4.09,17.21,0.0899999999999,6.08,0.0899999999999,0.0700000000002,2.32,6.18,3.65,2.74,2.85,0.85,73.36,34.73,2.87,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.0,0.00999999999999,0.00999999999999,0.00999999999999,Exp2_R3-4si_LaminB1_13.tiff,0,45,1,1916,45,120,ad0373fb3412a3a9242b4e3ea4fbd0ef,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_13.tiff,0,13,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.903355030394,0.902820033338,0.908490932972,0.908506736652,0.041087150346,0.042545023188,0.0317369279493,0.0320231513193,0.582685820809,0.567697357805,0.676836965745,0.673849148954,0.148715330005,0.15122568941,0.127512236688,0.127926813828,0.0399247446968,0.0413282584948,0.030960546263,0.0312396609675,0.277808021457,0.279291545164,0.26320329965,0.263254644817,-0.364295588699,-0.354721065448,-0.447109749018,-0.446339281876,0.341165521353,0.336896434257,0.375015615264,0.374711478504,0.983621474866,0.983290325216,0.986434382179,0.986385840359,2.08127778009,2.08123287191,2.08106512237,2.08104108835,0.24881124956,0.249643961119,0.240346877841,0.240385876625,0.15582516366,0.154284772517,0.164677417661,0.164347022309,0.0492280785015,0.0491938630456,0.0491035864026,0.0490827550558,0.0478076963544,0.974953,0.0586374053379,0.213591769338,-12.7498692566,-10.8967497059,2.76055946056,0.659951328398,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_13.tiff,1916
-1,22.0,22.0,186.0,0,0.0,0.61,0,4.01,20.29,0.1,6.61,0.11,0.0900000000001,2.96,7.76,4.49,2.62,2.86,0.91,71.15,20.97,2.3,0.0,0.00999999999976,0.00999999999976,0.00999999999976,0.00999999999976,0.0100000000002,0.0100000000002,0.0100000000002,Exp2_R3-4si_LaminB1_14.tiff,0,46,1,1916,46,120,5bea4076cbdea8f572c6fc8264d76a38,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_14.tiff,0,14,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.863921398977,0.86326043388,0.871314302124,0.871071070825,0.0798845312134,0.0804886009897,0.0564785895087,0.0563838189845,0.611383443487,0.60847061396,0.724594099291,0.725158554183,0.208478587689,0.210582285342,0.176299541941,0.176622159033,0.0769070038784,0.0774381941307,0.0546339666374,0.05453278598,0.399200013861,0.40096900351,0.375744750237,0.37633180117,-0.403609433397,-0.396129002982,-0.494551205462,-0.49222839028,0.427621437089,0.424023536874,0.46777965096,0.466809609376,0.975130817001,0.97480005973,0.97981087851,0.97975926836,2.14061900996,2.14059272225,2.14027157354,2.14028550235,0.348121033704,0.349306216879,0.336786069685,0.337293999616,0.331237932923,0.330660971347,0.353669225077,0.353916855155,0.102850326182,0.102724455181,0.102594138842,0.102556197538,0.0603632906574,0.970925,0.0715161390291,0.23991933465,-12.4283962202,-10.7380065912,2.58197196979,0.34027685013,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_14.tiff,1916
-1,25.0,25.0,163.0,0,0.0,0.48,0,4.07,18.97,0.0799999999999,5.28,0.0899999999999,0.0700000000002,2.37,6.97,4.3,2.82,2.9,0.86,74.39,34.08,2.81,0.00999999999976,0.0100000000002,0.0,0.0100000000002,0.00999999999976,0.00999999999976,0.0100000000002,0.00999999999976,Exp2_R3-4si_LaminB1_15.tiff,0,47,1,1916,47,120,6939320dad3475df1d03fdf66a200f81,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_15.tiff,0,15,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.834819882776,0.834011117004,0.843828678827,0.84357410408,0.150490594475,0.144556142891,0.0974077120811,0.0919721991896,0.60239937886,0.618078376235,0.742008971751,0.756405301672,0.257281425828,0.25875304317,0.211727176043,0.211531780976,0.144509018772,0.138615413533,0.0941131001431,0.0887521562953,0.501730143094,0.503863467883,0.469219207505,0.469762108841,-0.431505774099,-0.424836635997,-0.530174860693,-0.528474226918,0.49115454398,0.487840625628,0.535874550666,0.535151484892,0.967927451356,0.967612243622,0.974923985748,0.974875794968,2.20685802663,2.20685802663,2.20631679683,2.20631679683,0.428767530633,0.430546643156,0.414626464805,0.415312670704,0.606503164957,0.612437616541,0.657717090067,0.663152602958,0.189248439858,0.189248439858,0.188781200537,0.188781200537,0.0712478325102,0.971038,0.0843972129997,0.262576423585,-12.3774589417,-10.5411941469,2.5001309913,0.284573220297,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_15.tiff,1916
-1,25.0,25.0,154.0,0,0.0,0.47,0,4.06,19.37,0.0799999999999,5.6,0.0899999999999,0.0600000000002,2.32,7.15,4.29,2.9,2.91,0.85,74.76,33.93,2.76,0.0100000000002,0.0100000000002,0.0,0.0,0.0,0.0100000000002,0.0100000000002,0.0100000000002,Exp2_R3-4si_LaminB1_16.tiff,0,48,1,1916,48,120,085f2fe49c14b04cd1b9513977c902d1,Exp2,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_16.tiff,0,16,0,LaminB1,R3-4si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne,Done,255,0,0.83444416276,0.834194547196,0.842263736411,0.842230587653,0.0870884603505,0.0883089222694,0.0594618126679,0.0597016066745,0.701828533599,0.697618532681,0.79591532062,0.795080174836,0.232762855138,0.234231577366,0.194535310257,0.19492376971,0.0832020207564,0.0843537956375,0.0571289039572,0.0573562286131,0.479523527257,0.480236420006,0.451152290757,0.451221024822,-0.455404477693,-0.452760467699,-0.543886563646,-0.543468158741,0.496287757372,0.49503748008,0.534893742211,0.534719525945,0.971238417333,0.971022019571,0.976946154445,0.976889758606,2.19105691947,2.19101940471,2.19055703219,2.19053572931,0.420241007518,0.420645280549,0.407607035013,0.407764685051,0.49706173619,0.495780578253,0.523255252117,0.522980970716,0.146037549135,0.14600764349,0.145679266196,0.145662464436,0.0464709695191,0.968113,0.0565084378154,0.194926969707,-12.6266581978,-10.7062577261,2.81259911507,0.386134183501,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp2_R3-4si_LaminB1_16.tiff,1916
